SurveyID,SurveyTitle,ResponseID,Module Type,Training Level,Module Title,Tools Used,Certificate Of Attendance,(Estimated) male learners enrolled,(Estimated) female learners enrolled,(Estimated) non-binary learners enrolled,Number of learners cybersecurity self-trained,Students Successfully Completed,EduBackgroundLessThanHighschool,EduBackgroundHighSchoolDiploma,EduBackgroundCollegeNoDegree,EduBackgroundUndergraduate,EduBackgroundMaster,EduBackgroundPhD,EduBackgroundOther,People Reporting Improved Employment Situation,Recommendations For Best Practices,Recommendations For Expanding,Recommendations For Future Initiatives,Q15_Value,Q15_Text,Q16_Value,Q16_Text,Q17_Value,Q17_Text,Q18_Value,Q18_Text,Q19_Value,Q19_Text,Q20_Value,Q20_Text,Q21_Value,Q21_Text,Q22_Value,Q22_Text,Q23_Value,Q23_Text,Q24_Value,Q24_Text,Q25_Value,Q25_Text,Q26_Value,Q26_Text,Q27_Value,Q27_Text,Q28_Value,Q28_Text,Q29_Value,Q29_Text,Q30_Value,Q30_Text,Q31_Value,Q31_Text,Q32_Value,Q32_Text,Q33_Value,Q33_Text,Q34_Value,Q34_Text,Q35_Value,Q35_Text,Q36_Value,Q36_Text,Q37_Value,Q38_Value
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,545,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Very Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,5,5,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,547,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,548,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,549,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,7,7,Preparing the software upfront would've solved so many problems.,The hackathon was so much fun. The preparation time we had before the actual competition was invaluable. The lecturer was quite helpful. 
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,550,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,3,3 - Somewhat Dissatisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,4,4 - Somewhat Relevant,5,5 - To a Fairly Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,"The professor told us to install Parrot or Kali Linux, but the examination system required Ubuntu to run properly. As a result, some of us faced serious problems with our systems rather than with the actual competition exercises.",
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,551,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,4,4 - Neutral,3,3 - Slightly Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,9,9,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,552,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Very Relevant,6,6 - To a Large Extent,6,6 - Likely,10,10 - Extremely likely,"Better internet connection.
More detailed specifications in order to be prepared before the hackathon",
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,553,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Very Relevant,6,6 - To a Large Extent,4,4 - Neutral,9,9,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,557,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,3,3 - Somewhat Dissatisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,3,3 - Somewhat Dissatisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,4,4 - Neutral,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Neutral,7,7 - Extremely Relevant,5,5 - To a Fairly Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,Put Docker on the software required for the course. Setting up docker the day before with the professor.,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,558,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,3,3 - Somewhat Dissatisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,4,4 - Neutral,6,6 - Very Relevant,6,6 - To a Large Extent,7,7 - Extremely Likely,8,8,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,561,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Very Relevant,6,6 - To a Large Extent,6,6 - Likely,9,9,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,565,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Neutral,5,5 - Moderately Relevant,5,5 - To a Fairly Large Extent,5,5 - Slightly Likely,8,8,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,569,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,4,4 - Neutral,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,4,4 - Somewhat Relevant,4,4 - To a Moderate Extent,5,5 - Slightly Likely,10,10 - Extremely likely,,
42,Cybersecurity Hackathon: CyberSec Pro Cyber Range,570,Hackathon (H),Advanced,CSP011 - Cyber Ranges and Operations,"	•	Nmap
	•	Nikto
	•	Hydra
	•	Dirb
	•	Gobuster
	•	Burp Suite
	•	Metasploit
	•	LinPEAS
	•	Wireshark
	•	Tshark
	•	NetworkMiner
	•	Lynis
	•	curl
	•	Linux (VM environment)
	•	Bash / Shell
	•	Jupyter Notebook","Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Neutral,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Very Relevant,6,6 - To a Large Extent,6,6 - Likely,8,8,,
43,Practical Insights in Anomaly Detection,319,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,,,,,,,,,,,,,,,1,1 - Not Relevant at All,2,2 - To a Very Small Extent,1,1 - Extremely Unlikely,5,5,,
43,Practical Insights in Anomaly Detection,320,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,6,6 - Likely,9,9,,"The lecture topic was quite interesting. Even though the lecture was held after a full day of them, the topic was engaging enough to hold attention. I wish we had more time for the labs part of the lecture."
43,Practical Insights in Anomaly Detection,321,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,6,6 - Very Relevant,5,5 - To a Fairly Large Extent,5,5 - Slightly Likely,8,8,,
43,Practical Insights in Anomaly Detection,322,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,3,3 - Slightly Relevant,5,5 - To a Fairly Large Extent,5,5 - Slightly Likely,10,10 - Extremely likely,,
43,Practical Insights in Anomaly Detection,323,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,7,7 - Very Satisfied,7,7 - Very Satisfied,,,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
43,Practical Insights in Anomaly Detection,324,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,,,,,,,,,4,4 - Somewhat Relevant,6,6 - To a Large Extent,3,3 - Slightly Unlikely,8,8,,
43,Practical Insights in Anomaly Detection,325,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Neutral,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,,,,,,,,,,,,,,,,,,,,,6,6 - Very Relevant,5,5 - To a Fairly Large Extent,5,5 - Slightly Likely,7,7,,
43,Practical Insights in Anomaly Detection,326,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,Python,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,"I ran into a very common workshop challenge — too many participants with varying skill levels and not enough structure for everyone to keep up, especially with something as technical as autoencoders for anomaly detection.
In the future:
- give them a working notebook that already runs end-to-end with minimal code changes needed (e.g., only changing a few parameters).
- add “challenge cells” where more advanced students can modify architecture, play with hyperparameters, or try alternative approaches (e.g., variational autoencoder).
-  have one or two assistants in the room to help those who fall behind",Record a walk-through video of the notebook so students can replay at their own pace.,Establish a continuous learning program with micro-modules released quarterly to keep pace with emerging threats.,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,5,5 - Moderately Relevant,6,6 - To a Large Extent,7,7 - Extremely Likely,9,9,,
